model,method,category,subcategory,accuracy,similarity
pythia_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
pythia_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
pythia_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
pythia_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E09 [things - color].txt,0.06417112299465241,0.6540002789762285
pythia_cleaned_unembs,3CosAdd,3_Encyclopedic_semantics,E10 [male - female].txt,0.6111111111111112,0.7164839200157532
pythia_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.017195767195767195,0.6203294946597173
pythia_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.037298387096774195,0.6686472715558233
pythia_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.10714285714285714,0.6239717106024424
pythia_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.225,0.6868590193766134
pythia_cleaned_unembs,3CosAdd,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.17588932806324112,0.6598737112591776
pythia_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.92,0.7830028093379476
pythia_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.75,0.7940183715386824
pythia_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.8206187635660172
pythia_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.7506858706474304
pythia_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.9183673469387755,0.8497593919436137
pythia_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.66,0.8363555832342668
pythia_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.42,0.8251667703901019
pythia_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.8936170212765957,0.8332026373772394
pythia_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.22916666666666666,0.798350225795399
pythia_cleaned_unembs,3CosAvg,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.34782608695652173,0.8390443064272404
pythia_cleaned_unembs,3CosAvg,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
pythia_cleaned_unembs,3CosAvg,2_Derivational_morphology,D02 [un+adj_reg].txt,0.6,0.754470729165607
pythia_cleaned_unembs,3CosAvg,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.7045454545454546,0.7663448068403429
pythia_cleaned_unembs,3CosAvg,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.875,0.7383907777922494
pythia_cleaned_unembs,3CosAvg,2_Derivational_morphology,D07 [verb+able_reg].txt,0.09090909090909091,0.7332861423492432
pythia_cleaned_unembs,3CosAvg,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.041666666666666664,0.6768442392349243
pythia_cleaned_unembs,3CosAvg,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.5,0.8173913806676865
pythia_cleaned_unembs,3CosAvg,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.4,0.7835129747788111
pythia_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E01 [country - capital].txt,0.9285714285714286,0.8122752836117377
pythia_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E02 [country - language].txt,0.30434782608695654,0.7690015179770333
pythia_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.5555555555555556,0.7845869898796082
pythia_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.21052631578947367,0.7038752734661102
pythia_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.3333333333333333,0.746385375658671
pythia_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E06 [animal - young].txt,0.18181818181818182,0.6829058527946472
pythia_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
pythia_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.3333333333333333,0.6915718615055084
pythia_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E09 [things - color].txt,0.2647058823529412,0.722562677330441
pythia_cleaned_unembs,3CosAvg,3_Encyclopedic_semantics,E10 [male - female].txt,0.8333333333333334,0.7646268328030904
pythia_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.10714285714285714,0.6565310955047607
pythia_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.03125,0.7594054937362671
pythia_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.125,0.6543424129486084
pythia_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.25,0.7702887207269669
pythia_cleaned_unembs,3CosAvg,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.2608695652173913,0.7202432056268057
pythia_cleaned_unembs,OnlyB,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.86,0.7696508113728013
pythia_cleaned_unembs,OnlyB,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.7045454545454546,0.7741566511892504
pythia_cleaned_unembs,OnlyB,1_Inflectional_morphology,I03 [adj - comparative].txt,0.5,0.7876742482185364
pythia_cleaned_unembs,OnlyB,1_Inflectional_morphology,I04 [adj - superlative].txt,0.0,
pythia_cleaned_unembs,OnlyB,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.5918367346938775,0.8053324921377774
pythia_cleaned_unembs,OnlyB,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.16,0.7851488068699837
pythia_cleaned_unembs,OnlyB,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.02,0.8627406358718872
pythia_cleaned_unembs,OnlyB,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.1702127659574468,0.7788262814283371
pythia_cleaned_unembs,OnlyB,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.08333333333333333,0.7948089838027954
pythia_cleaned_unembs,OnlyB,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.17391304347826086,0.8060468882322311
pythia_cleaned_unembs,OnlyB,2_Derivational_morphology,D01 [noun+less_reg].txt,0.5,0.7515894770622253
pythia_cleaned_unembs,OnlyB,2_Derivational_morphology,D02 [un+adj_reg].txt,0.3333333333333333,0.725469297170639
pythia_cleaned_unembs,OnlyB,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.4772727272727273,0.7335316169829595
pythia_cleaned_unembs,OnlyB,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.25,0.737953782081604
pythia_cleaned_unembs,OnlyB,2_Derivational_morphology,D07 [verb+able_reg].txt,0.0,
pythia_cleaned_unembs,OnlyB,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.0,
pythia_cleaned_unembs,OnlyB,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.0625,0.8162810802459717
pythia_cleaned_unembs,OnlyB,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.1,0.7721840341885885
pythia_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E01 [country - capital].txt,0.4642857142857143,0.7358378630418044
pythia_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E02 [country - language].txt,0.0,
pythia_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.3333333333333333,0.6947386860847473
pythia_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.05263157894736842,0.6453336477279663
pythia_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.05555555555555555,0.7874395847320557
pythia_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
pythia_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
pythia_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
pythia_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E09 [things - color].txt,0.0,
pythia_cleaned_unembs,OnlyB,3_Encyclopedic_semantics,E10 [male - female].txt,0.2777777777777778,0.7753865122795105
pythia_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.03571428571428571,0.6309961080551147
pythia_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.03125,0.7478257417678833
pythia_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.125,0.6771558523178101
pythia_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.1875,0.7951942682266235
pythia_cleaned_unembs,OnlyB,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.2608695652173913,0.7241770625114441
pythia_cleaned_unembs,PairDistance,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.037551020408163265,0.26001387453921465
pythia_cleaned_unembs,PairDistance,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.060782241014799156,0.2554825352585834
pythia_cleaned_unembs,PairDistance,1_Inflectional_morphology,I03 [adj - comparative].txt,0.75,0.3597126404444377
pythia_cleaned_unembs,PairDistance,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.40388914942741394
pythia_cleaned_unembs,PairDistance,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.44727891156462585,0.37105046891157617
pythia_cleaned_unembs,PairDistance,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.21551020408163266,0.36256975810410397
pythia_cleaned_unembs,PairDistance,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.08857142857142856,0.3190816159827918
pythia_cleaned_unembs,PairDistance,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.38575393154486587,0.3846483980651668
pythia_cleaned_unembs,PairDistance,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.05806737588652482,0.3537284074393848
pythia_cleaned_unembs,PairDistance,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.18647342995169083,0.39777880517157865
pythia_cleaned_unembs,PairDistance,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
pythia_cleaned_unembs,PairDistance,2_Derivational_morphology,D02 [un+adj_reg].txt,0.067816091954023,0.25952561325946094
pythia_cleaned_unembs,PairDistance,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.03699788583509514,0.2857369282415935
pythia_cleaned_unembs,PairDistance,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.05357142857142857,0.3426753083864848
pythia_cleaned_unembs,PairDistance,2_Derivational_morphology,D07 [verb+able_reg].txt,0.02727272727272727,0.19729782144228616
pythia_cleaned_unembs,PairDistance,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.018115942028985508,0.2402559533715248
pythia_cleaned_unembs,PairDistance,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.18333333333333332,0.3223227441988208
pythia_cleaned_unembs,PairDistance,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.07126436781609195,0.2525250689396935
pythia_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E01 [country - capital].txt,0.2896825396825397,0.37876666980246976
pythia_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E02 [country - language].txt,0.1857707509881423,0.2854844349178862
pythia_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.08333333333333333,0.15003154426813126
pythia_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.017543859649122806,0.31533752878506977
pythia_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.026143790849673203,0.22140531241893768
pythia_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
pythia_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
pythia_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
pythia_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E09 [things - color].txt,0.040998217468805706,0.259055425291476
pythia_cleaned_unembs,PairDistance,3_Encyclopedic_semantics,E10 [male - female].txt,0.15359477124183007,0.25826280801854234
pythia_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.0,
pythia_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.01310483870967742,0.21910332831052634
pythia_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.0,
pythia_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.0,
pythia_cleaned_unembs,PairDistance,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.001976284584980237,0.10646125674247742
pythia_raw_embs,3CosAdd,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.8983673469387755,0.681336000365379
pythia_raw_embs,3CosAdd,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.8498942917547568,0.6911901277096117
pythia_raw_embs,3CosAdd,1_Inflectional_morphology,I03 [adj - comparative].txt,0.9166666666666666,0.7107153860005465
pythia_raw_embs,3CosAdd,1_Inflectional_morphology,I04 [adj - superlative].txt,1.0,0.6729400157928467
pythia_raw_embs,3CosAdd,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.7125850340136054,0.7334938318888725
pythia_raw_embs,3CosAdd,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.5963265306122449,0.7130835625017284
pythia_raw_embs,3CosAdd,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.34653061224489795,0.714634437583501
pythia_raw_embs,3CosAdd,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.6026827012025902,0.7385660461160831
pythia_raw_embs,3CosAdd,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.2765957446808511,0.7200680227997975
pythia_raw_embs,3CosAdd,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.27004830917874395,0.7523253345745408
pythia_raw_embs,3CosAdd,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
pythia_raw_embs,3CosAdd,2_Derivational_morphology,D02 [un+adj_reg].txt,0.5735632183908046,0.6699168241334582
pythia_raw_embs,3CosAdd,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.6760042283298098,0.6690534006999376
pythia_raw_embs,3CosAdd,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.6607142857142857,0.65253180104333
pythia_raw_embs,3CosAdd,2_Derivational_morphology,D07 [verb+able_reg].txt,0.03636363636363636,0.6324339807033539
pythia_raw_embs,3CosAdd,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.0,
pythia_raw_embs,3CosAdd,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.12083333333333333,0.6964892436718119
pythia_raw_embs,3CosAdd,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.10459770114942529,0.668393999010652
pythia_raw_embs,3CosAdd,3_Encyclopedic_semantics,E01 [country - capital].txt,0.83994708994709,0.6851616918571352
pythia_raw_embs,3CosAdd,3_Encyclopedic_semantics,E02 [country - language].txt,0.08102766798418973,0.6358268551710176
pythia_raw_embs,3CosAdd,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.25,0.6448329753345914
pythia_raw_embs,3CosAdd,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.05847953216374269,0.6270268082618713
pythia_raw_embs,3CosAdd,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.0784313725490196,0.6276363258560499
pythia_raw_embs,3CosAdd,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
pythia_raw_embs,3CosAdd,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
pythia_raw_embs,3CosAdd,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
pythia_raw_embs,3CosAdd,3_Encyclopedic_semantics,E09 [things - color].txt,0.07575757575757576,0.6106417894363403
pythia_raw_embs,3CosAdd,3_Encyclopedic_semantics,E10 [male - female].txt,0.5522875816993464,0.6982357286842618
pythia_raw_embs,3CosAdd,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.0013227513227513227,0.6143043637275696
pythia_raw_embs,3CosAdd,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.014112903225806451,0.6343872547149658
pythia_raw_embs,3CosAdd,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_raw_embs,3CosAdd,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.0,
pythia_raw_embs,3CosAdd,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.2,0.6738150790333748
pythia_raw_embs,3CosAdd,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.2075098814229249,0.6471772330147879
pythia_raw_embs,3CosAvg,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.94,0.748747356394504
pythia_raw_embs,3CosAvg,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.8636363636363636,0.7589617120592218
pythia_raw_embs,3CosAvg,1_Inflectional_morphology,I03 [adj - comparative].txt,1.0,0.7489570677280426
pythia_raw_embs,3CosAvg,1_Inflectional_morphology,I04 [adj - superlative].txt,0.0,
pythia_raw_embs,3CosAvg,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.7755102040816326,0.8026495638646578
pythia_raw_embs,3CosAvg,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.62,0.7807959433524839
pythia_raw_embs,3CosAvg,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.36,0.7849021587106917
pythia_raw_embs,3CosAvg,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.6382978723404256,0.8103719274202983
pythia_raw_embs,3CosAvg,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.2916666666666667,0.7840355592114585
pythia_raw_embs,3CosAvg,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.2391304347826087,0.8355466181581671
pythia_raw_embs,3CosAvg,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
pythia_raw_embs,3CosAvg,2_Derivational_morphology,D02 [un+adj_reg].txt,0.6666666666666666,0.7314242869615555
pythia_raw_embs,3CosAvg,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.75,0.7330540581183
pythia_raw_embs,3CosAvg,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.75,0.697637140750885
pythia_raw_embs,3CosAvg,2_Derivational_morphology,D07 [verb+able_reg].txt,0.0,
pythia_raw_embs,3CosAvg,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.0,
pythia_raw_embs,3CosAvg,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.125,0.80398029088974
pythia_raw_embs,3CosAvg,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.1,0.7341527144114176
pythia_raw_embs,3CosAvg,3_Encyclopedic_semantics,E01 [country - capital].txt,0.9285714285714286,0.7507557364610525
pythia_raw_embs,3CosAvg,3_Encyclopedic_semantics,E02 [country - language].txt,0.34782608695652173,0.7382724210619926
pythia_raw_embs,3CosAvg,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.5555555555555556,0.7906917572021485
pythia_raw_embs,3CosAvg,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.42105263157894735,0.707811176776886
pythia_raw_embs,3CosAvg,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.2777777777777778,0.7343257069587708
pythia_raw_embs,3CosAvg,3_Encyclopedic_semantics,E06 [animal - young].txt,0.18181818181818182,0.6758728623390198
pythia_raw_embs,3CosAvg,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.5,0.6555754244327545
pythia_raw_embs,3CosAvg,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.3333333333333333,0.6830624341964722
pythia_raw_embs,3CosAvg,3_Encyclopedic_semantics,E09 [things - color].txt,0.20588235294117646,0.7127753666469029
pythia_raw_embs,3CosAvg,3_Encyclopedic_semantics,E10 [male - female].txt,0.6111111111111112,0.7715502056208524
pythia_raw_embs,3CosAvg,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.03571428571428571,0.5851073861122131
pythia_raw_embs,3CosAvg,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.0,
pythia_raw_embs,3CosAvg,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_raw_embs,3CosAvg,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.0,
pythia_raw_embs,3CosAvg,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.1875,0.768994132677714
pythia_raw_embs,3CosAvg,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.2608695652173913,0.717430184284846
pythia_raw_embs,OnlyB,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.92,0.7365145877651547
pythia_raw_embs,OnlyB,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.8636363636363636,0.7448924717150236
pythia_raw_embs,OnlyB,1_Inflectional_morphology,I03 [adj - comparative].txt,0.75,0.7166562477747599
pythia_raw_embs,OnlyB,1_Inflectional_morphology,I04 [adj - superlative].txt,0.5,0.6588388681411743
pythia_raw_embs,OnlyB,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.40816326530612246,0.8098335802555084
pythia_raw_embs,OnlyB,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.42,0.7832363134338742
pythia_raw_embs,OnlyB,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.08,0.8002521246671677
pythia_raw_embs,OnlyB,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.3404255319148936,0.8068490698933601
pythia_raw_embs,OnlyB,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.14583333333333334,0.7712002992630005
pythia_raw_embs,OnlyB,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.10869565217391304,0.809270179271698
pythia_raw_embs,OnlyB,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
pythia_raw_embs,OnlyB,2_Derivational_morphology,D02 [un+adj_reg].txt,0.36666666666666664,0.7252825498580933
pythia_raw_embs,OnlyB,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.6136363636363636,0.7060689131418864
pythia_raw_embs,OnlyB,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.25,0.6854299902915955
pythia_raw_embs,OnlyB,2_Derivational_morphology,D07 [verb+able_reg].txt,0.0,
pythia_raw_embs,OnlyB,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.0,
pythia_raw_embs,OnlyB,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.0,
pythia_raw_embs,OnlyB,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.1,0.7115170756975809
pythia_raw_embs,OnlyB,3_Encyclopedic_semantics,E01 [country - capital].txt,0.6071428571428571,0.7131491443690132
pythia_raw_embs,OnlyB,3_Encyclopedic_semantics,E02 [country - language].txt,0.0,
pythia_raw_embs,OnlyB,3_Encyclopedic_semantics,E03 [UK_city - county].txt,0.1111111111111111,0.6603106260299683
pythia_raw_embs,OnlyB,3_Encyclopedic_semantics,E04 [name - nationality].txt,0.0,
pythia_raw_embs,OnlyB,3_Encyclopedic_semantics,E05 [name - occupation].txt,0.0,
pythia_raw_embs,OnlyB,3_Encyclopedic_semantics,E06 [animal - young].txt,0.0,
pythia_raw_embs,OnlyB,3_Encyclopedic_semantics,E07 [animal - sound].txt,0.0,
pythia_raw_embs,OnlyB,3_Encyclopedic_semantics,E08 [animal - shelter].txt,0.0,
pythia_raw_embs,OnlyB,3_Encyclopedic_semantics,E09 [things - color].txt,0.0,
pythia_raw_embs,OnlyB,3_Encyclopedic_semantics,E10 [male - female].txt,0.4444444444444444,0.7698474451899529
pythia_raw_embs,OnlyB,4_Lexicographic_semantics,L04 [meronyms - substance].txt,0.0,
pythia_raw_embs,OnlyB,4_Lexicographic_semantics,L05 [meronyms - member].txt,0.0,
pythia_raw_embs,OnlyB,4_Lexicographic_semantics,L06 [meronyms - part].txt,0.0,
pythia_raw_embs,OnlyB,4_Lexicographic_semantics,L07 [synonyms - intensity].txt,0.0,
pythia_raw_embs,OnlyB,4_Lexicographic_semantics,L08 [synonyms - exact].txt,0.1875,0.7846102118492126
pythia_raw_embs,OnlyB,4_Lexicographic_semantics,L10 [antonyms - binary].txt,0.30434782608695654,0.7143147162028721
pythia_raw_embs,PairDistance,1_Inflectional_morphology,I01 [noun - plural_reg].txt,0.017959183673469388,0.13593196428634904
pythia_raw_embs,PairDistance,1_Inflectional_morphology,I02 [noun - plural_irreg].txt,0.03171247357293869,0.14220013705392678
pythia_raw_embs,PairDistance,1_Inflectional_morphology,I03 [adj - comparative].txt,0.16666666666666666,0.31749722361564636
pythia_raw_embs,PairDistance,1_Inflectional_morphology,I04 [adj - superlative].txt,0.5,0.16813470423221588
pythia_raw_embs,PairDistance,1_Inflectional_morphology,I05 [verb_inf - 3pSg].txt,0.09693877551020408,0.15086936140269563
pythia_raw_embs,PairDistance,1_Inflectional_morphology,I06 [verb_inf - Ving].txt,0.07265306122448979,0.15758130783110522
pythia_raw_embs,PairDistance,1_Inflectional_morphology,I07 [verb_inf - Ved].txt,0.054693877551020405,0.15626744909295395
pythia_raw_embs,PairDistance,1_Inflectional_morphology,I08 [verb_Ving - 3pSg].txt,0.13691026827012026,0.1838930534651956
pythia_raw_embs,PairDistance,1_Inflectional_morphology,I09 [verb_Ving - Ved].txt,0.06471631205673758,0.16967190480599664
pythia_raw_embs,PairDistance,1_Inflectional_morphology,I10 [verb_3pSg - Ved].txt,0.1,0.18016849501409393
pythia_raw_embs,PairDistance,2_Derivational_morphology,D01 [noun+less_reg].txt,0.0,
pythia_raw_embs,PairDistance,2_Derivational_morphology,D02 [un+adj_reg].txt,0.06206896551724138,0.14486634455345296
pythia_raw_embs,PairDistance,2_Derivational_morphology,D03 [adj+ly_reg].txt,0.04175475687103594,0.18403500808945186
pythia_raw_embs,PairDistance,2_Derivational_morphology,D05 [adj+ness_reg].txt,0.05357142857142857,0.15693304439385733
pythia_raw_embs,PairDistance,2_Derivational_morphology,D07 [verb+able_reg].txt,0.03636363636363636,0.19517091661691666
pythia_raw_embs,PairDistance,2_Derivational_morphology,D08 [verb+er_irreg].txt,0.0018115942028985507,0.16410906612873077
pythia_raw_embs,PairDistance,2_Derivational_morphology,D09 [verb+tion_irreg].txt,0.041666666666666664,0.18895610570907592
pythia_raw_embs,PairDistance,2_Derivational_morphology,D10 [verb+ment_irreg].txt,0.022988505747126436,0.18111142069101333
pythia_raw_embs,PairDistance,3_Encyclopedic_semantics,E01 [country - capital].txt,0.10052910052910052,0.21540421502370583
pythia_raw_embs,PairDistance,3_Encyclopedic_semantics,E02 [country - language].txt,0.10474308300395258,0.23273338011975558
